UNITID,CAMPUSID,PCINSTNM,PCADDR,PCCITY,PCSTABBR,PCZIP,PCFIPS,PCOBEREG,PCCHFNM,PCCHFTITLE,PCGENTELE,PCEIN,PCUEIS,PCOPEID,PCOPEFLAG,OLDUNITID,PCWEBADDR,PCADMINURL,PCFAIDURL,PCAPPLURL,PCNPRICURL,PCVETURL,PCATHURL,PCDISAURL,PCSECTOR,PCICLEVEL,PCCONTROL,PCHLOFFER,PCUGOFFER,PCGROFFER,PCHDEGOFR1,PCDEGGRANT,PCHBCU,PCTRIBAL,PCLOCALE,PCOPENPUBL,PCACT,PCCYACTIVE,PCPOSTSEC,PCPSEFLAG,PCPSET4FLG,PCCBSA,PCCBSATYPE,PCCSA,PCCOUNTYCD,PCCOUNTYNM,PCCNGDSTCD,PCLONGITUD,PCLATITUDE,PCLEVEL1,PCLEVEL1A,PCLEVEL1B,PCLEVEL2,PCLEVEL3,PCLEVEL4,PCLEVEL5,PCLEVEL6,PCLEVEL7,PCLEVEL8,PCLEVEL17,PCLEVEL18,PCLEVEL19,PCFT_FTUG,PCALLONCAM,XPCAPPLFEE,PCAPPLFEEU,PCROOM,XPCCHG1AT0,PCCHG1AT0,XPCCHG1AF0,PCCHG1AF0,XPCCHG1AY0,PCCHG1AY0,XPCCHG1AT1,PCCHG1AT1,XPCCHG1AF1,PCCHG1AF1,XPCCHG1AY1,PCCHG1AY1,XPCCHG1AT2,PCCHG1AT2,XPCCHG1AF2,PCCHG1AF2,XPCCHG1AY2,PCCHG1AY2,XPCCHG1AT3,PCCHG1AT3,XPCCHG1AF3,PCCHG1AF3,XPCCHG1AY3,PCCHG1AY3,PCCHG1TGTD,PCCHG1FGTD,XPCCHG2AT0,PCCHG2AT0,XPCCHG2AF0,PCCHG2AF0,XPCCHG2AY0,PCCHG2AY0,XPCCHG2AT1,PCCHG2AT1,XPCCHG2AF1,PCCHG2AF1,XPCCHG2AY1,PCCHG2AY1,XPCCHG2AT2,PCCHG2AT2,XPCCHG2AF2,PCCHG2AF2,XPCCHG2AY2,PCCHG2AY2,XPCCHG2AT3,PCCHG2AT3,XPCCHG2AF3,PCCHG2AF3,XPCCHG2AY3,PCCHG2AY3,PCCHG2TGTD,PCCHG2FGTD,XPCCHG3AT0,PCCHG3AT0,XPCCHG3AF0,PCCHG3AF0,XPCCHG3AY0,PCCHG3AY0,XPCCHG3AT1,PCCHG3AT1,XPCCHG3AF1,PCCHG3AF1,XPCCHG3AY1,PCCHG3AY1,XPCCHG3AT2,PCCHG3AT2,XPCCHG3AF2,PCCHG3AF2,XPCCHG3AY2,PCCHG3AY2,XPCCHG3AT3,PCCHG3AT3,XPCCHG3AF3,PCCHG3AF3,XPCCHG3AY3,PCCHG3AY3,PCCHG3TGTD,PCCHG3FGTD,XPCCHG4AY0,PCCHG4AY0,XPCCHG4AY1,PCCHG4AY1,XPCCHG4AY2,PCCHG4AY2,XPCCHG4AY3,PCCHG4AY3,XPCCHG5AY0,PCCHG5AY0,XPCCHG5AY1,PCCHG5AY1,XPCCHG5AY2,PCCHG5AY2,XPCCHG5AY3,PCCHG5AY3,XPCCHG6AY0,PCCHG6AY0,XPCCHG6AY1,PCCHG6AY1,XPCCHG6AY2,PCCHG6AY2,XPCCHG6AY3,PCCHG6AY3,XPCCHG7AY0,PCCHG7AY0,XPCCHG7AY1,PCCHG7AY1,XPCCHG7AY2,PCCHG7AY2,XPCCHG7AY3,PCCHG7AY3,XPCCHG8AY0,PCCHG8AY0,XPCCHG8AY1,PCCHG8AY1,XPCCHG8AY2,PCCHG8AY2,XPCCHG8AY3,PCCHG8AY3,XPCCHG9AY0,PCCHG9AY0,XPCCHG9AY1,PCCHG9AY1,XPCCHG9AY2,PCCHG9AY2,XPCCHG9AY3,PCCHG9AY3,PCCIPCODE1,XPCCIPLGT1,PCCIPLGTH1,PCPRGMSR1,XPCMTHCMP1,PCMTHCMP1,XPCWKCMP1,PCWKCMP1,XPCLNAYHR1,PCLNAYHR1,XPCLNAYWK1,PCLNAYWK1,XPCCHG1PY0,PCCHG1PY0,XPCCHG1PY1,PCCHG1PY1,XPCCHG1PY2,PCCHG1PY2,XPCCHG1PY3,PCCHG1PY3,XPCCHG4PY0,PCCHG4PY0,XPCCHG4PY1,PCCHG4PY1,XPCCHG4PY2,PCCHG4PY2,XPCCHG4PY3,PCCHG4PY3,XPCCHG5PY0,PCCHG5PY0,XPCCHG5PY1,PCCHG5PY1,XPCCHG5PY2,PCCHG5PY2,XPCCHG5PY3,PCCHG5PY3,XPCCHG6PY0,PCCHG6PY0,XPCCHG6PY1,PCCHG6PY1,XPCCHG6PY2,PCCHG6PY2,XPCCHG6PY3,PCCHG6PY3,XPCCHG7PY0,PCCHG7PY0,XPCCHG7PY1,PCCHG7PY1,XPCCHG7PY2,PCCHG7PY2,XPCCHG7PY3,PCCHG7PY3,XPCCHG8PY0,PCCHG8PY0,XPCCHG8PY1,PCCHG8PY1,XPCCHG8PY2,PCCHG8PY2,XPCCHG8PY3,PCCHG8PY3,XPCCHG9PY0,PCCHG9PY0,XPCCHG9PY1,PCCHG9PY1,XPCCHG9PY2,PCCHG9PY2,XPCCHG9PY3,PCCHG9PY3 
475033,12,"Relay Graduate School of Education - Dallas-Fort Worth","1600 E. Pioneer Parkway, Suite 500","Dallas","TX","75232",48, 6,"Helen Hailemariam","Executive Director, Texas","4692989570","275316628","ZA9HAH8B4PX8","04208612",1,491367,"relay.edu/location/relay-dallas-fort-worth","www.relay.edu/apply-relay-programs","www.relay.edu/financial-aid","apply.relay.edu/apply/","www.relay.edu/financial-aid"," "," ","relay.edu/policies",2,1,2,7,2,1,20,1,2,2,11,1,"A ",1,1,1,1,19100,1,206,48439,"Tarrant County",4833,-97.086339,32.708131,0,0,0,0,0,0,0,0,1,0,0,0,0,2,-2,"A",,-2 ,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"     -2","A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,
475033,13,"Relay Graduate School of Education - Washington, D.C","1140 3rd Street, NE, 2nd Floor","Washington","DC","20002",11, 2,"Chevonne Boon","Program Director, DC","2027947210","275316628","ZA9HAH8B4PX8","04208613",1,491376,"relay.edu/location/relay-washington-dc","www.relay.edu/apply-relay-programs","www.relay.edu/financial-aid","apply.relay.edu/apply/","www.relay.edu/financial-aid"," "," ","relay.edu/policies",2,1,2,7,1,1,20,1,2,2,11,1,"A ",1,1,1,1,47900,1,548,11001,"District of Columbia",1198,-77.002418,38.905272,1,0,1,0,0,0,0,0,1,0,0,0,0,2,-2,"C",0,-2 ,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"     -2","A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,
475033,14,"Relay Graduate School of Education - Atlanta","1550 Hosea L. Williams Dr., NE","Atlanta","GA","30317",13, 5,"Christy Harris","Dean","7708585350","275316628","ZA9HAH8B4PX8","04208614",1,493433,"relay.edu/location/relay-atlanta","www.relay.edu/apply-relay-programs","www.relay.edu/financial-aid","apply.relay.edu/apply/","www.relay.edu/financial-aid"," "," ","relay.edu/policies",2,1,2,7,1,1,20,1,2,2,11,1,"A ",1,1,1,1,12060,1,122,13089,"DeKalb County",1305,-84.337298,33.754306,1,0,1,0,0,0,0,0,1,0,0,0,0,2,-2,"C",0,-2 ,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"     -2","A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,
475033,15,"Relay Graduate School of Education - California","2001 Gateway Place Suite 230 E","San Jose","CA","95110-3719", 6, 8,"Mayme Hostetter","President","2122881888","275316628","ZA9HAH8B4PX8","04208615",1,493442,"relay.edu/","www.relay.edu/apply-relay-programs","www.relay.edu/financial-aid","apply.relay.edu/apply/","www.relay.edu/financial-aid"," "," ","relay.edu/policies",2,1,2,7,2,1,20,1,2,2,11,1,"A ",1,1,1,1,41940,1,488,6085,"Santa Clara County",619,-121.922914,37.369813,0,0,0,0,0,0,0,0,1,0,0,0,0,2,-2,"A",,-2 ,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"     -2","A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,
475033,16,"Relay Graduate School of Education - Indiana","2255 Ralston Avenue","Indianapolis","IN","46218",18, 3,"Erica McGeady","State Director, Indiana","3172795719","275316628","ZA9HAH8B4PX8","04208616",1,494296,"relay.edu/location/relay-indianapolis","relay.edu/apply-relay-programs","www.relay.edu/financial-aid","relay.edu/apply-relay-programs","www.relay.edu/financial-aid"," "," ","www.relay.edu/policies",2,1,2,7,2,1,20,1,2,2,11,1,"A ",1,1,1,1,26900,1,294,18097,"Marion County",1807,-86.130202,39.798202,0,0,0,0,0,0,0,0,1,0,0,0,0,2,-2,"A",,-2 ,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"     -2","A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,
475033,17,"Relay Graduate School of Education - Connecticut","370 James Street 2nd Floor","New Haven","CT","06513-3089", 9, 1,"Carla Silva-Muhammad","State Director, Connecticut","2032864469","275316628","ZA9HAH8B4PX8","04208617",1,496867,"relay.edu/location/relay-connecticut","www.relay.edu/apply-relay-programs","www.relay.edu/financial-aid","apply.relay.edu/apply/","www.relay.edu/financial-aid"," "," ","www.relay.edu/policies",2,1,2,7,1,1,20,1,2,2,12,1,"A ",1,1,1,1,35300,1,408,9170,"South Central Connecticut Planning Region",903,-72.904208,41.313380,1,0,1,0,0,0,0,0,1,0,0,0,0,2,-2,"C",0,-2 ,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"     -2","A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,
476629, 1,"Salon Institute - Columbus Campus","50 Powell Road","Lewis Center","OH","43035-9153",39, 3,"Robert Reichardt","Academy Manager","6142334323","262942900","UDSDPXXSN795","04189101",1,489362,"www.saloninstitute.edu/","www.saloninstitute.edu/","www.saloninstitute.edu/","www.saloninstitute.edu/","www.saloninstitute.edu/"," "," ","www.saloninstitute.edu/",6,2,3,4,1,2,0,2,2,2,21,1,"A ",1,1,1,1,18140,1,198,39041,"Delaware County",3912,-83.019476,40.157528,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,"R",50,2 ,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"12.0401","R",1800,1,"R",14,"R",57,"R",900,"R",28,"R",19950,"R",19950,"R",22500,"R",22500,"R",3419,"R",3268,"R",3268,"R",3268,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",20819,"R",16445,"R",17328,"R",17328,"R",9035,"R",11315,"R",10987,"R",13709,"R",9035,"R",11315,"R",10987,"R",9049,
480028, 1,"Digital Film Academy - Atlanta","10 Park Place South","Atlanta","GA","30303-2913",13, 5,"Patrick DiRenna","Paresident","21233340131003","134200222","NNHDD2GRJ8W1","04206201",1,496317,"https://www.digitalfilmacademy.edu/","https://www.digitalfilmacademy.edu/admissions/","https://www.digitalfilmacademy.edu/financial-aid/","https://www.digitalfilmacademy.edu/apply-now/","https://www.digitalfilmacademy.edu/tuition/","https://www.digitalfilmacademy.edu/veterans/"," ","https://www.digitalfilmacademy.edu/policies-procedures/",6,2,3,3,1,2,40,1,2,2,11,1,"A ",1,1,1,1,12060,1,122,13121,"Fulton County",1305,-84.388556,33.754219,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,"R",0,2 ,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"09.0702","R",66,2,"R",15,"R",60,"R",33,"R",30,"A",.,"R",26110,"R",21150,"R",21150,"A",.,"R",700,"R",8665,"R",8665,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",0,"R",20610,"R",30000,"R",31245,"R",0,"R",10335,"R",3525,"R",3525,"R",0,"R",10995,"R",4605,"R",4605,
480657, 1,"Rasmussen University - Overland Park","11600 College Boulevard","Overland Park","KS","66210-2786",20, 4,"Javier Miyares","Acting President","9134917870","200390754","G43NTCU9UD55","00869423",1,483197,"https://rasmussen.edu/","https://rasmussen.edu/","https://rasmussen.edu/","https://rasmussen.edu/","https://npc.collegeboard.org/app/rasmussen","https://www.rasmussen.edu/tuition/military-benefits/"," ","https://www.rasmussen.edu/student-life/disability-services/",3,1,3,9,1,1,13,1,2,2,12,1,"A ",1,1,1,1,28140,1,312,20091,"Johnson County",2003,-94.719920,38.927901,1,0,1,1,1,0,1,0,1,1,0,1,0,1,2,"R",0,2 ,"R",9360,"R",1575,"R",10935,"R",10186,"R",1591,"R",11777,"R",9984,"R",1587,"R",11571,"R",9095,"R",1476,"R",10571,.,.,"R",9360,"R",1575,"R",10935,"R",10186,"R",1591,"R",11777,"R",9984,"R",1587,"R",11571,"R",9095,"R",1476,"R",10571,.,.,"R",9360,"R",1575,"R",10935,"R",10186,"R",1591,"R",11777,"R",9984,"R",1587,"R",11571,"R",9095,"R",1476,"R",10571,.,.,"R",180,"R",58,"R",52,"R",52,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",8433,"R",8613,"R",8721,"R",9270,"R",4941,"R",4914,"R",4878,"R",5418,"R",4941,"R",4914,"R",4878,"R",5418,"     -2","A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,
480790, 1,"Rocky Vista University - Southern Utah","255 East Center Street","Ivins","UT","84738-6756",49, 7,"Dr. David Forstein","President/CEO","4352221256","204761077","JGEAX7GYG3J3","04218901",1,490887,"www.rvu.edu/rvu-su/"," "," "," "," ","www.rvu.edu/student-financial-services/"," ","www.rvu.edu/campus-life/student-affairs/",3,1,3,9,2,1,13,1,2,2,41,1,"A ",1,1,1,1,41100,1,-2,49053,"Washington County",4902,-113.673759,37.169078,0,0,0,0,0,0,0,0,1,0,0,1,0,2,-2,"A",,-2 ,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"     -2","A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,
480921, 1,"Designer Barber & Stylist School -","2409 So. 56th St, Suite 118","Fort Smith","AR","72903-3701", 5, 5,"DeNise Myers","Owner/Director","4794788388","270589941","EBXCZD6Z4Y79","04220001",1,490939,"https://designercollege.net/"," "," ","https://www.designercollege.net/onlineapplication","https://www.designercollege.net/calculator","https://static1.squarespace.com/static/5b3064fdcc8fedb924b29564/t/5e0ea31c9567dd14f4859e40/1578017569598/Catalog+12-19-19.pdf"," "," ",9,3,3,2,1,2,0,2,2,2,13,1,"A ",1,1,1,1,22900,1,-2,5131,"Sebastian County",503,-94.370331,35.359477,1,0,1,1,0,0,-2,-2,-2,-2,-2,-2,-2,1,2,"R",0,2 ,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"12.0402","R",1500,1,"R",11,"R",43,"R",900,"R",26,"R",14910,"R",14910,"R",14915,"R",16650,"R",1100,"R",1100,"R",1100,"R",1350,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",13749,"R",13749,"R",13749,"R",14061,"R",6461,"R",9912,"R",9912,"R",7439,"R",5730,"R",8869,"R",8869,"R",7396,
481331, 1,"Sharp Edgez Barber Institute - Buffalo","2844 Delaware Avenue","Buffalo","NY","14217-0000",36, 2,"Ahmon Bryant","President","5854822808","263690537","J386T4HMP389","04213501",1,490920,"www.sharpedgezbarberinstitute.com/","www.sharpedgezbarberinstitute.com/index.php?option=com_content&view=article&id=7&Itemid=316","www.sharpedgezbarberinstitute.com/index.php?option=com_content&view=article&id=8&Itemid=317","www.sharpedgezbarberinstitute.com/images/School_application_8-7-16_2.pdf","www.sharpedgezbarberinstitute.com/NetPriceCalculator/","www.sharpedgezbarberinstitute.com/index.php?option=com_content&view=article&id=8&Itemid=317"," ","www.sharpedgezbarberinstitute.com/images/DisabilityAccommodationPolicy.pdf",9,3,3,1,1,2,0,2,2,2,21,1,"A ",1,1,1,1,15380,1,160,36029,"Erie County",3626,-78.870170,42.961672,1,0,1,0,0,0,-2,-2,-2,-2,-2,-2,-2,1,2,"R",0,2 ,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"12.0402","R",600,1,"R",5,"R",20,"R",900,"R",28,"R",8500,"R",8500,"R",9000,"R",9500,"R",1100,"R",1100,"R",1100,"R",1100,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",3625,"R",3625,"R",4000,"R",4295,"R",1500,"R",1750,"R",2050,"R",2050,"R",1500,"R",1750,"R",2050,"R",2050,
481526, 1,"Chrysm Institute of Esthetics (The) - Hampton","21 Enterprise Parkway, Suite 420","Hampton","VA","23666-6413",51, 5,"Alessia Spielvogel","Executive Director of Administration","7579643057","201850867","DAB9L1PK88Z7","04220401",1,497976,"https://chrysm.edu/","https://chrysm.org/admission-policy.html","https://chrysm.org/contacts-for-assistance-in-obtaining-financial-aid.html","https://chrysm.org/applicantcenter.html","https://nces.ed.gov/collegenavigator/?q=the+chrysm+institute&s=all&id=481526#netprc"," "," ","https://www.chrysm.org/facilities-and-services-available-to-students-with-disabilities.html",9,3,3,1,1,2,0,2,2,2,12,1,"N ",1,1,1,1,47260,1,545,51650,"Hampton City",5103,-76.408490,37.054319,1,0,1,0,0,0,-2,-2,-2,-2,-2,-2,-2,1,2,"R",50,2 ,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"12.0409","R",600,1,"R",6,"R",25,"R",900,"R",37,"A",.,"A",.,"A",.,"R",10000,"A",.,"A",.,"A",.,"R",800,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",13125,"A",.,"A",.,"A",.,"R",4013,"A",.,"A",.,"A",.,"R",3288,
